NUMERO_NF;SERIE;EMPRESA;FORNECEDOR;DATA_EMISSAO;DATA_ENTRADA;CGO;VALOR_TOTAL;SITUACAO_;SITUACAO;SEQNOTAFISCAL;SEQAUXNOTAFISCAL;SITUACAO_CONFERENCIA;USUARIO_CONFERENCIA;CHAVE_ACESSO
44950;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;57;1364,4;RECEBIMENTO;R;;94060;;;21260903835761000151550030000449501779130737
44951;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;661,5;RECEBIMENTO;R;;94061;;;21260903835761000151550030000449511811076949
44956;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;643,8;RECEBIMENTO;R;;94066;;;21260903835761000151550030000449561588622779
44952;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;2378,5;RECEBIMENTO;R;;94062;;;21260903835761000151550030000449521728930218
1992603;1;R059-MAIOBAO 4;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;526,9;CONFERENCIA;C;;87905;GERADA;;21260805402904001309550010019926031245104780
44957;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;864;RECEBIMENTO;R;;94067;;;21260903835761000151550030000449571770991854
44953;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;106,8;RECEBIMENTO;R;;94063;;;21260903835761000151550030000449531196272502
44954;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1565,88;RECEBIMENTO;R;;94064;;;21260903835761000151550030000449541636229712
44955;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;3767,12;RECEBIMENTO;R;;94065;;;21260903835761000151550030000449551414401249
9850;1;C001-CD BR;8026-DESINCHA COMERCIO DE PRODUTOS;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;1;56461;RECEBIMENTO;R;;88091;;;32260827558408000644550010000098501638205526
1993935;1;R004-EMP.COHAMA;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-09-05-00.00.00.000000;2026-09-10-00.00.00.000000;16;2895,05;RECEBIMENTO;R;;94369;;;21260905402904001309550010019939351254601101
44855;3;R003-COROADINHO;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;6706,29;RECEBIMENTO;R;;93819;;;21260903835761000151550030000448551441021456
44915;3;R023-V.EMBRA 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;6115,81;RECEBIMENTO;R;;93986;;;21260903835761000151550030000449151154046619
44853;3;R003-COROADINHO;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;7062,66;RECEBIMENTO;R;;93817;;;21260903835761000151550030000448531732725714
44854;3;R003-COROADINHO;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;524,75;RECEBIMENTO;R;;93818;;;21260903835761000151550030000448541578345039
758018;1;C001-CD BR;5233-INP INDUSTRIA DE ALIMENTOS EIR;2026-08-26-00.00.00.000000;2026-09-10-00.00.00.000000;100;4108,89;RECEBIMENTO;R;;94345;;;42260817979609000157550010007580181893981923
45192;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;2360;RECEBIMENTO;R;;94515;;;21260903835761000151550030000451921407544310
2333139;1;C001-CD BR;9612-ABATEDOURO COROAVES LTDA.;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;1;343800;RECEBIMENTO;R;;92339;;;41260975729038000107550010023331391179970806
45193;3;R004-EMP.COHAMA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1268;RECEBIMENTO;R;;94516;;;21260903835761000151550030000451931934798072
190851;1;C001-CD BR;9371-FRINENSE ALIMENTOS LTDA;2026-09-03-00.00.00.000000;2026-09-04-00.00.00.000000;1;180800;RECEBIMENTO;R;;90614;;;33260907042642000364550010001908511008324464
16651;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;5;14468,02;RECEBIMENTO;R;;92461;;;23260924675719000190570010000166511000345475
283017;1;C001-CD BR;7688-FRIGORIFICO FRIELLA LTDA;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;1;244993,13;CONFERENCIA;C;;92462;GERADA;;41260940727874000160550010002830171001245450
44880;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;55;996,71;RECEBIMENTO;R;;93899;;;21260903835761000151550030000448801782906795
24828;0;R064-EMP.THE;5362-GARCIA COMERCIO DE FLORES E PLANTAS LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;16;3923,5;RECEBIMENTO;R;;93922;;;35260907626168000156550000000248281531967010
3696;3;R063-MERC STI;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;50;628,1;RECEBIMENTO;R;;93775;;;21260907555950005000550030000036961224623619
42888;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-04-00.00.00.000000;56;23567,1;RECEBIMENTO;R;;90876;;;21260903835761000151550030000428881783189913
3677;3;R029-EMP.PDA;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;50;1497,7;RECEBIMENTO;R;;92996;;;21260907555950005000550030000036771264306341
45196;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;472;RECEBIMENTO;R;;94519;;;21260903835761000151550030000451961372344335
151872;1;C001-CD BR;20584-AMII COGUMELOS LTDA;2026-09-10-00.00.00.000000;2026-09-11-00.00.00.000000;1;833;RECEBIMENTO;R;;94578;;;41260941966711000100550010001518721000525950
534757;1;C001-CD BR;22111-COOPERATIVA CENTRAL AURORA ALIMENTOS;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;1;465375;RECEBIMENTO;R;;92466;;;42260983310441003302550010005347571809533184
156816;1;C001-CD BR;6058-NOR IMPORT COMERCIAL DE ALIMENTOS LTDA.;2026-09-10-00.00.00.000000;2026-09-11-00.00.00.000000;1;4959,36;RECEBIMENTO;R;;94591;;;35260907635660000198550010001568161139582016
57246;1;C001-CD BR;5410-ROCCA INDUSTRIA E COMERCIO DE ALIMENTOS;2026-09-09-00.00.00.000000;2026-09-11-00.00.00.000000;1;5371,8;RECEBIMENTO;R;;94594;;;31260921525319000100550010000572461551275513
910903;50;C001-CD BR;6994-CARGILL AGRICOLA S. A.;2026-09-09-00.00.00.000000;2026-09-11-00.00.00.000000;1;89515,05;RECEBIMENTO;R;;94625;;;52260960498706037077550500009109031680508190
654184;1;C001-CD BR;7589-LATICINIOS BELA VISTA S.A.;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;1;54600;RECEBIMENTO;R;;87958;;;31260802089969001340550010006541841289266064
657816;1;C001-CD BR;8364-COOPERATIVA CENTRAL AURORA ALIMENTOS;2026-09-08-00.00.00.000000;2026-09-09-00.00.00.000000;1;367500;RECEBIMENTO;R;;93548;;;42260983310441002241550010006578161756569221
3694;3;R064-EMP.THE;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;50;404;RECEBIMENTO;R;;93671;;;21260907555950005000550030000036941722745487
2484;3;R029-EMP.PDA;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;50;,01;RECEBIMENTO;R;;93784;;;21260907555950000121550030000024841139076096
3690;3;R029-EMP.PDA;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;50;886,78;RECEBIMENTO;R;;93302;;;21260907555950005000550030000036901268833917
758017;1;C001-CD BR;5233-INP INDUSTRIA DE ALIMENTOS EIR;2026-08-26-00.00.00.000000;2026-09-10-00.00.00.000000;1;71420,92;RECEBIMENTO;R;;94094;;;42260817979609000157550010007580171672890111
26793;3;R003-COROADINHO;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-07-24-00.00.00.000000;2026-09-09-00.00.00.000000;67;2135,66;RECEBIMENTO;R;;93347;;;21260703835761000151550030000267931482993126
354948;0;C001-CD BR;13364-OPERGEL COMERCIAL E INDUSTRIAL DE PRODUTOS ALIMENTICIOS;2026-08-28-00.00.00.000000;2026-09-10-00.00.00.000000;1;8653,7;CONFERENCIA;C;;94126;GERADA;;35260803083916001112550000003549481123549480
1712951;1;C001-CD BR;9347-TRADAL BRAZIL COM IMP EXP LTDA;2026-08-26-00.00.00.000000;2026-09-10-00.00.00.000000;1;54692,37;RECEBIMENTO;R;;93945;;;31260868310408000446550010017129511354564452
43829;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-07-00.00.00.000000;51;108,92;RECEBIMENTO;R;;92039;;;21260903835761000151550030000438291990335960
43828;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-07-00.00.00.000000;51;710,38;RECEBIMENTO;R;;92038;;;21260903835761000151550030000438281203688737
196868;1;C001-CD BR;3060-GERMER PORCCELANAS FINAS S.A;2026-08-19-00.00.00.000000;2026-09-04-00.00.00.000000;8;5603,09;RECEBIMENTO;R;;90702;;;41260875801936000110550010001968681755312773
876;3;C001-CD BR;28-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;11;171,6;RECEBIMENTO;R;;88891;;;21260907555950002841550030000008761714945483
2281;3;C001-CD BR;4-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;11;130,8;RECEBIMENTO;R;;88746;;;21260907555950000474550030000022811569025204
5003;1;C001-CD BR;21035-LATICINIOS TIROLEZ LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;1;1585,03;RECEBIMENTO;R;;87969;;;31260855885321002407550010000050031130268278
43830;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-07-00.00.00.000000;51;335,46;RECEBIMENTO;R;;92040;;;21260903835761000151550030000438301435713232
43831;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-07-00.00.00.000000;51;552,74;RECEBIMENTO;R;;92041;;;21260903835761000151550030000438311521777577
43832;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-07-00.00.00.000000;51;668,8;RECEBIMENTO;R;;92042;;;21260903835761000151550030000438321378109690
43833;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-07-00.00.00.000000;51;63,84;RECEBIMENTO;R;;92043;;;21260903835761000151550030000438331330520843
43834;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;51;63,84;RECEBIMENTO;R;;92044;;;21260903835761000151550030000438341667520963
44972;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;55;30582,37;RECEBIMENTO;R;;94129;;;21260903835761000151550030000449721674377985
68846123;890;C001-CD BR;6485-ESTANCIA DAS OLIVEIRAS AGROIND;2026-09-03-00.00.00.000000;2026-09-10-00.00.00.000000;1;10633,44;RECEBIMENTO;R;;93877;;;43260987958674000181558900688461231785793588
42549;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-04-00.00.00.000000;51;1379,2;RECEBIMENTO;R;;90248;;;21260903835761000151550030000425491963920190
10378;1;C001-CD BR;5998-INDUSTRIA E COMERCIO VILA SERR;2026-09-08-00.00.00.000000;2026-09-09-00.00.00.000000;1;19124,72;CONFERENCIA;C;;92852;GERADA;;42260983069138000174550010000103781235498190
44482;3;R012-4BOCAS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;56;2511,9;RECEBIMENTO;R;;93276;;;21260903835761000151550030000444821687478237
16621;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;5;39364,83;RECEBIMENTO;R;;92335;;;23260924675719000190570010000166211000345034
41850;3;R017-PANAQUATIR;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;67;8149,36;RECEBIMENTO;R;;89035;;;21260903835761000151550030000418501381765799
2316;3;C001-CD BR;4-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-03-00.00.00.000000;2026-09-03-00.00.00.000000;11;1535,36;RECEBIMENTO;R;;90029;;;21260907555950000474550030000023161890959540
16595;1;C001-CD BR;16880-NATURAL SUGAR COMERCIO DE PRODUTOS NATURAIS LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;1;29500;RECEBIMENTO;R;;92023;;;35260933030890000133550010000165951851884115
3626;2;C001-CD BR;6510-MARCIO MOTA DA CUNHA EIRELE;2026-09-01-00.00.00.000000;2026-09-07-00.00.00.000000;1;61460;RECEBIMENTO;R;;92027;;;13260963719256000173550020000036261763173209
5439058;7;R014-CANT.CEU;6911-REFRESCOS GUARARAPES LTDA.;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;8;304,12;RECEBIMENTO;R;;94293;;;21260908715757002540550070054390581121109808
3691;3;R064-EMP.THE;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;50;23586,08;RECEBIMENTO;R;;93330;;;21260907555950005000550030000036911346222396
3692;3;R064-EMP.THE;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;50;1944,8;RECEBIMENTO;R;;93333;;;21260907555950005000550030000036921647472801
41817;3;R031-BEQUIMAO;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;67;47,7;RECEBIMENTO;R;;88940;;;21260903835761000151550030000418171453739263
94500;1;C001-CD BR;6970-ALUKENTI EMBALAGENS LTDA;2026-08-25-00.00.00.000000;2026-09-04-00.00.00.000000;8;5729,14;RECEBIMENTO;R;;90567;;;26260808867557000136550010000945001246237019
760136;10;C001-CD BR;6223-SOCOCO SA INDUSTRIAS ALIMENTIC;2026-08-31-00.00.00.000000;2026-09-07-00.00.00.000000;1;17323,6;RECEBIMENTO;R;;92031;;;27260812285276000142550100007601361135029716
92277;1;C001-CD BR;13411-PADARIA SAO DOMINGOS LTDA0;2026-09-03-00.00.00.000000;2026-09-07-00.00.00.000000;1;2996;RECEBIMENTO;R;;92034;;;35260960769692000169550010000922771009227711
227;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-04-00.00.00.000000;2026-09-04-00.00.00.000000;51;12626,16;CONFERENCIA;C;;90581;GERADA;;35260907555950006677550030000002271829467716
282385;1;C001-CD BR;7688-FRIGORIFICO FRIELLA LTDA;2026-09-03-00.00.00.000000;2026-09-04-00.00.00.000000;1;305798,28;CONFERENCIA;C;;90598;GERADA;;41260940727874000160550010002823851001162964
16536;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-03-00.00.00.000000;2026-09-04-00.00.00.000000;5;6347,68;RECEBIMENTO;R;;90627;;;23260924675719000190570010000165361000343632
759815;10;C001-CD BR;6223-SOCOCO SA INDUSTRIAS ALIMENTIC;2026-08-31-00.00.00.000000;2026-09-07-00.00.00.000000;1;10117,25;RECEBIMENTO;R;;92032;;;27260812285276000142550100007598151956308622
232;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-04-00.00.00.000000;2026-09-04-00.00.00.000000;51;3801,6;CONFERENCIA;C;;90841;GERADA;;35260907555950006677550030000002321837937530
233;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-04-00.00.00.000000;2026-09-04-00.00.00.000000;51;3171;RECEBIMENTO;R;;90862;;;35260907555950006677550030000002331890083415
2333140;1;C001-CD BR;9612-ABATEDOURO COROAVES LTDA.;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;101;370,8;RECEBIMENTO;R;;92338;;;41260975729038000107550010023331401152109930
44140;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;51;502,2;RECEBIMENTO;R;;92651;;;21260903835761000151550030000441401195482277
45197;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;2572,61;RECEBIMENTO;R;;94520;;;21260903835761000151550030000451971584187516
44998;3;CF002-AGRO C;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;;RECEBIMENTO;R;;94204;;;21260903835761000151550030000449981265177021
45198;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;810;RECEBIMENTO;R;;94521;;;21260903835761000151550030000451981471832138
45199;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;162;RECEBIMENTO;R;;94522;;;21260903835761000151550030000451991376081586
330982;1;C001-CD BR;4643-RICCO ALIMENTOS;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;18;805;CONFERENCIA;C;;94190;GERADA;;21260929356859000110550010003309821961462042
1993905;1;R049-S.FRANC 1;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-09-05-00.00.00.000000;2026-09-09-00.00.00.000000;8;161,85;CONFERENCIA;C;;92835;GERADA;;21260905402904001309550010019939051017207877
44474;3;R012-4BOCAS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;56;526,8;RECEBIMENTO;R;;93267;;;21260903835761000151550030000444741478452268
44475;3;R012-4BOCAS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;56;328,8;RECEBIMENTO;R;;93268;;;21260903835761000151550030000444751506600936
2262;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;11;80,7;RECEBIMENTO;R;;92871;;;21260907555950002760550030000022621348801388
914;3;C001-CD BR;28-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;11;2997,12;RECEBIMENTO;R;;93377;;;21260907555950002841550030000009141336549365
44561;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;55;18862,3;RECEBIMENTO;R;;93436;;;21260903835761000151550030000445611109140572
2392;1;R001-EMP.CALHAU;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;16;545;CONFERENCIA;C;;93968;GERADA;;21260953673998000151550010000023921294780560
44993;3;R007-ANGELIM;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;10197,65;RECEBIMENTO;R;;94180;;;21260903835761000151550030000449931253736806
44994;3;R007-ANGELIM;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1099,45;RECEBIMENTO;R;;94181;;;21260903835761000151550030000449941153672382
42587;3;R010-FRIGO STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-04-00.00.00.000000;51;;RECEBIMENTO;R;;90362;;;21260903835761000151550030000425871928039867
42586;3;CF002-AGRO C;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-04-00.00.00.000000;51;;RECEBIMENTO;R;;90361;;;21260903835761000151550030000425861886931646
1223439;0;R064-EMP.THE;5220-DANSUL DISTRIBUIDORA DE ALIMEN;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;17;4200,97;RECEBIMENTO;R;;94012;;;22260907400437000323550000012234391363565957
373;3;C001-CD BR;5-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-04-00.00.00.000000;2026-09-04-00.00.00.000000;11;240,04;RECEBIMENTO;R;;90840;;;21260907555950000555550030000003731595501783
8656;2;C001-CD BR;6686-SALGADO IRMAOS E CIA LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;1;87686,1;CONFERENCIA;C;;87949;GERADA;;31260825859299000246550020000086561000152141
374;3;C001-CD BR;5-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-04-00.00.00.000000;2026-09-04-00.00.00.000000;11;719,4;RECEBIMENTO;R;;90861;;;21260907555950000555550030000003741256627277
2427;3;C001-CD BR;4-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;406,9;RECEBIMENTO;R;;94224;;;21260907555950000474550030000024271077423580
2197;1;R064-EMP.THE;5860-LUZIA M DA PAZ SOUSA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;18;239,7;RECEBIMENTO;R;;94390;;;22260942260865000137550010000021971033346866
45108;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;103,56;RECEBIMENTO;R;;94425;;;21260903835761000151550030000451081112737652
8655;2;C001-CD BR;6686-SALGADO IRMAOS E CIA LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;1;88468,8;CONFERENCIA;C;;87953;GERADA;;31260825859299000246550020000086551000152128
575655;3;C001-CD BR;13635-URBANO AGROINDUSTRIAL LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;1;13395;RECEBIMENTO;R;;87963;;;43260884432111000248550030005756551387042323
2428;3;C001-CD BR;4-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;266,39;RECEBIMENTO;R;;94235;;;21260907555950000474550030000024281204791253
2430;3;C001-CD BR;4-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;63;RECEBIMENTO;R;;94242;;;21260907555950000474550030000024301913192813
174;3;C001-CD BR;63-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;2810,6;RECEBIMENTO;R;;94332;;;21260907555950006324550030000001741653601220
45109;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;428,95;RECEBIMENTO;R;;94426;;;21260903835761000151550030000451091925894192
45110;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;413,8;RECEBIMENTO;R;;94427;;;21260903835761000151550030000451101307435840
2365;1;R051-D.MANOEL;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-01-00.00.00.000000;2026-09-05-00.00.00.000000;8;2550,84;RECEBIMENTO;R;;91049;;;21260953673998000151550010000023651706120158
2514;3;R072-MERC MAIOB;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-11-00.00.00.000000;2026-09-11-00.00.00.000000;50;381,89;RECEBIMENTO;R;;94584;;;21260907555950000121550030000025141730154576
45111;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;457,24;RECEBIMENTO;R;;94428;;;21260903835761000151550030000451111597050145
45115;3;R059-MAIOBAO 4;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;254,1;RECEBIMENTO;R;;94433;;;21260903835761000151550030000451151891665878
45252;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-11-00.00.00.000000;2026-09-11-00.00.00.000000;55;539,75;RECEBIMENTO;R;;94596;;;21260903835761000151550030000452521109189317
45112;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;54;RECEBIMENTO;R;;94429;;;21260903835761000151550030000451121631695481
45113;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;35,04;RECEBIMENTO;R;;94430;;;21260903835761000151550030000451131343371530
45114;3;R072-MERC MAIOB;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;126;RECEBIMENTO;R;;94431;;;21260903835761000151550030000451141690621655
